"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"강남구","대치4-214-00","37.5004","127.0529","1","2022-12-01"
"강남구","대치4-214-01","37.5004","127.0529","1","2022-12-01"
"강남구","대치4-214-02","37.5004","127.0529","1","2022-12-01"
"강남구","대치4-214-03","37.5004","127.0529","1","2022-12-01"
"강남구","대치4-214-04","37.5004","127.0529","1","2022-12-01"
"강남구","대치4-216-00","37.4998","127.0551","1","2022-12-01"
"강남구","대치4-216-01","37.4998","127.0551","1","2022-12-01"
"강남구","대치4-216-02","37.4998","127.0551","1","2022-12-01"
"강남구","대치4-216-03","37.4998","127.0551","1","2022-12-01"
"강남구","대치4-216-04","37.4998","127.0551","1","2022-12-01"
"강남구","대치4-217-00","37.5000","127.0557","1","2022-12-01"
"강남구","대치4-217-01","37.5000","127.0557","1","2022-12-01"
"강남구","대치4-217-02","37.5000","127.0557","1","2022-12-01"
"강남구","대치4-217-03","37.5000","127.0557","1","2022-12-01"
"강남구","대치4-218-00","37.4995","127.0582","1","2022-12-01"
"강남구","대치4-218-01","37.4995","127.0582","1","2022-12-01"
"강남구","대치4-218-02","37.4995","127.0582","1","2022-12-01"
"강남구","대치4-218-03","37.4995","127.0582","1","2022-12-01"
"강남구","대치4-218-04","37.4995","127.0582","1","2022-12-01"
"강남구","대치4-219-00","37.5000","127.0598","1","2022-12-01"
"강남구","대치4-219-01","37.5000","127.0598","1","2022-12-01"
"강남구","대치4-219-02","37.5000","127.0598","1","2022-12-01"
"강남구","대치4-219-03","37.5000","127.0598","1","2022-12-01"
"강남구","대치4-219-04","37.5000","127.0598","1","2022-12-01"
"강남구","대치4-220-00","37.4993","127.0576","1","2022-12-01"
"강남구","대치4-221-00","37.4989","127.0584","1","2022-12-01"
"강남구","대치4-222-00","37.4986","127.0557","1","2022-12-01"
"강남구","대치4-222-01","37.4986","127.0557","1","2022-12-01"
"강남구","대치4-222-02","37.4986","127.0557","1","2022-12-01"
"강남구","대치4-222-03","37.4986","127.0557","1","2022-12-01"
"강남구","대치4-223-00","37.4980","127.0560","1","2022-12-01"
"강남구","대치4-223-01","37.4980","127.0560","1","2022-12-01"
"강남구","대치4-223-02","37.4980","127.0560","1","2022-12-01"
"강남구","대치4-223-03","37.4980","127.0560","1","2022-12-01"
"강남구","대치4-224-00","37.5035","127.0554","1","2022-12-01"
"강남구","대치4-224-01","37.5035","127.0554","1","2022-12-01"
"강남구","대치4-224-02","37.5035","127.0554","1","2022-12-01"
"강남구","대치4-224-03","37.5035","127.0554","1","2022-12-01"
"강남구","대치4-224-04","37.5035","127.0554","1","2022-12-01"
"강남구","대치4-225-00","37.5011","127.0588","1","2022-12-01"
"강남구","대치4-225-01","37.5011","127.0588","2","2022-12-01"
"강남구","대치4-225-02","37.5011","127.0588","1","2022-12-01"
"강남구","대치4-225-03","37.5011","127.0588","1","2022-12-01"
"강남구","대치4-225-04","37.5011","127.0588","1","2022-12-01"
"강남구","대치4-226-00","37.4995","127.0539","1","2022-12-01"
"강남구","대치4-226-01","37.4995","127.0539","1","2022-12-01"
"강남구","대치4-226-02","37.4995","127.0539","1","2022-12-01"
"강남구","대치4-226-03","37.4995","127.0539","1","2022-12-01"
"강남구","대치4-227-00","37.4978","127.0532","1","2022-12-01"
"강남구","대치4-227-01","37.4978","127.0532","1","2022-12-01"
"강남구","대치4-227-02","37.4978","127.0532","1","2022-12-01"
"강남구","대치4-227-03","37.4978","127.0532","1","2022-12-01"
"강남구","대치4-228-00","37.4985","127.0572","1","2022-12-01"
"강남구","대치4-228-01","37.4985","127.0572","1","2022-12-01"
"강남구","대치4-228-02","37.4985","127.0572","1","2022-12-01"
"강남구","대치4-229-00","37.5025","127.0506","1","2022-12-01"
"강남구","대치4-229-01","37.5025","127.0506","1","2022-12-01"
"강남구","대치4-229-02","37.5025","127.0506","1","2022-12-01"
"강남구","대치4-229-03","37.5025","127.0506","1","2022-12-01"
"강남구","대치4-230-00","37.5039","127.0551","1","2022-12-01"
"강남구","대치4-230-01","37.5039","127.0551","1","2022-12-01"
"강남구","대치4-230-02","37.5039","127.0551","1","2022-12-01"
"강남구","대치4-230-03","37.5039","127.0551","1","2022-12-01"
"강남구","대치4-231-00","37.4997","127.0588","1","2022-12-01"
"강남구","대치4-231-01","37.4997","127.0588","1","2022-12-01"
"강남구","대치4-231-02","37.4997","127.0588","1","2022-12-01"
"강남구","대치4-232-00","37.5036","127.0515","1","2022-12-01"
"강남구","대치4-232-01","37.5036","127.0515","1","2022-12-01"
"강남구","대치4-232-02","37.5036","127.0515","1","2022-12-01"
"강남구","대치4-232-03","37.5036","127.0515","1","2022-12-01"
"강남구","대치4-232-04","37.5036","127.0515","1","2022-12-01"
"강남구","대치4-233-00","37.4976","127.0545","1","2022-12-01"
"강남구","대치4-233-01","37.4976","127.0545","1","2022-12-01"
"강남구","대치4-233-02","37.4976","127.0545","1","2022-12-01"
"강남구","대치4-233-03","37.4976","127.0545","1","2022-12-01"
"강남구","대치4-233-04","37.4976","127.0545","1","2022-12-01"
"강남구","대치4-234-00","37.5024","127.0525","1","2022-12-01"
"강남구","대치4-234-01","37.5024","127.0525","1","2022-12-01"
"강남구","대치4-234-02","37.5024","127.0525","1","2022-12-01"
"강남구","대치4-234-03","37.5024","127.0525","1","2022-12-01"
"강남구","대치4-234-04","37.5024","127.0525","1","2022-12-01"
"강남구","대치4-235-00","37.4990","127.0522","1","2022-12-01"
"강남구","대치4-235-01","37.4990","127.0522","1","2022-12-01"
"강남구","대치4-235-02","37.4990","127.0522","1","2022-12-01"
"강남구","대치4-235-03","37.4990","127.0522","1","2022-12-01"
"강남구","대치4-236-00","37.5016","127.0519","1","2022-12-01"
"강남구","대치4-236-01","37.5016","127.0519","1","2022-12-01"
"강남구","대치4-236-02","37.5016","127.0519","1","2022-12-01"
"강남구","대치4-236-03","37.5016","127.0519","1","2022-12-01"
"강남구","대치4-237-00","37.5052","127.0535","1","2022-12-01"
"강남구","대치4-238-00","37.5034","127.0541","1","2022-12-01"
"강남구","대치4-239-00","37.5000","127.0586","1","2022-12-01"
"강남구","대치4-239-01","37.5000","127.0586","1","2022-12-01"
"강남구","대치4-239-02","37.5000","127.0586","1","2022-12-01"
"강남구","대치4-240-00","37.5002","127.0563","1","2022-12-01"
"강남구","대치4-240-01","37.5002","127.0563","1","2022-12-01"
"강남구","대치4-240-02","37.5002","127.0563","1","2022-12-01"
"강남구","대치4-240-03","37.5002","127.0563","1","2022-12-01"
"강남구","대치4-241-00","37.5001","127.0584","1","2022-12-01"
"강남구","대치4-241-01","37.5001","127.0584","1","2022-12-01"
"강남구","대치4-241-02","37.5001","127.0584","1","2022-12-01"
"강남구","대치4-242-00","37.4991","127.0590","1","2022-12-01"
"강남구","대치4-242-01","37.4991","127.0590","1","2022-12-01"
"강남구","대치4-242-02","37.4991","127.0590","1","2022-12-01"
"강남구","대치4-242-03","37.4991","127.0590","1","2022-12-01"
"강남구","대치4-243-00","37.4976","127.0553","1","2022-12-01"
"강남구","대치4-243-01","37.4976","127.0553","1","2022-12-01"
"강남구","대치4-243-02","37.4976","127.0553","1","2022-12-01"
"강남구","대치4-243-03","37.4976","127.0553","1","2022-12-01"
"강남구","대치4-244-00","37.5039","127.0526","1","2022-12-01"
"강남구","대치4-244-01","37.5039","127.0526","1","2022-12-01"
"강남구","대치4-244-02","37.5039","127.0526","1","2022-12-01"
"강남구","대치4-244-03","37.5039","127.0526","1","2022-12-01"
"강남구","대치4-244-04","37.5039","127.0526","1","2022-12-01"
"강남구","대치4-245-00","37.5011","127.0569","1","2022-12-01"
"강남구","대치4-245-01","37.5011","127.0569","1","2022-12-01"
"강남구","대치4-245-02","37.5011","127.0569","1","2022-12-01"
"강남구","대치4-245-03","37.5011","127.0569","1","2022-12-01"
"강남구","대치4-245-04","37.5011","127.0569","1","2022-12-01"
"강남구","대치4-246-00","37.5038","127.0557","1","2022-12-01"
"강남구","대치4-246-01","37.5038","127.0557","1","2022-12-01"
"강남구","대치4-246-02","37.5038","127.0557","1","2022-12-01"
"강남구","대치4-246-03","37.5038","127.0557","1","2022-12-01"
"강남구","대치4-247-00","37.5008","127.0561","1","2022-12-01"
"강남구","대치4-247-01","37.5008","127.0561","1","2022-12-01"
"강남구","대치4-247-02","37.5008","127.0561","1","2022-12-01"
"강남구","대치4-247-03","37.5008","127.0561","1","2022-12-01"
"강남구","대치4-247-04","37.5008","127.0561","1","2022-12-01"
"강남구","대치4-248-00","37.4987","127.0528","1","2022-12-01"
"강남구","대치4-248-01","37.4987","127.0528","1","2022-12-01"
"강남구","대치4-248-02","37.4987","127.0528","1","2022-12-01"
"강남구","대치4-249-00","37.4984","127.0548","1","2022-12-01"
"강남구","대치4-249-01","37.4984","127.0548","1","2022-12-01"
"강남구","대치4-249-02","37.4984","127.0548","1","2022-12-01"
"강남구","대치4-249-03","37.4984","127.0548","1","2022-12-01"
"강남구","대치4-250-00","37.5035","127.0573","1","2022-12-01"
"강남구","대치4-250-01","37.5035","127.0573","1","2022-12-01"
"강남구","대치4-250-02","37.5035","127.0573","1","2022-12-01"
"강남구","대치4-250-03","37.5035","127.0573","1","2022-12-01"
"강남구","대치4-251-00","37.5031","127.0499","1","2022-12-01"
"강남구","대치4-251-01","37.5031","127.0499","1","2022-12-01"
"강남구","대치4-251-02","37.5031","127.0499","1","2022-12-01"
"강남구","대치4-251-03","37.5031","127.0499","1","2022-12-01"
"강남구","대치4-252-00","37.5000","127.0533","1","2022-12-01"
"강남구","대치4-252-01","37.5000","127.0533","1","2022-12-01"
"강남구","대치4-252-02","37.5000","127.0533","1","2022-12-01"
"강남구","대치4-252-03","37.5000","127.0533","1","2022-12-01"
"강남구","대치4-253-00","37.5023","127.0568","1","2022-12-01"
"강남구","대치4-253-01","37.5023","127.0568","1","2022-12-01"
"강남구","대치4-253-02","37.5023","127.0568","1","2022-12-01"
"강남구","대치4-253-03","37.5023","127.0568","1","2022-12-01"
"강남구","대치4-254-00","37.4999","127.0513","1","2022-12-01"
"강남구","대치4-254-01","37.4999","127.0513","1","2022-12-01"
"강남구","대치4-254-02","37.4999","127.0513","1","2022-12-01"
"강남구","대치4-254-03","37.4999","127.0513","1","2022-12-01"
"강남구","대치4-255-00","37.5007","127.0538","1","2022-12-01"
"강남구","대치4-256-00","37.5035","127.0549","1","2022-12-01"
"강남구","대치4-257-00","37.5034","127.0533","1","2022-12-01"
"강남구","대치4-257-01","37.5034","127.0533","1","2022-12-01"
"강남구","대치4-257-02","37.5034","127.0533","1","2022-12-01"
"강남구","대치4-257-03","37.5034","127.0533","1","2022-12-01"
"강남구","대치4-257-04","37.5034","127.0533","1","2022-12-01"
"강남구","대치4-258-00","37.4999","127.0523","1","2022-12-01"
"강남구","대치4-258-01","37.4999","127.0523","1","2022-12-01"
"강남구","대치4-258-02","37.4999","127.0523","1","2022-12-01"
"강남구","대치4-259-00","37.5005","127.0552","1","2022-12-01"
"강남구","대치4-259-01","37.5005","127.0552","1","2022-12-01"
"강남구","대치4-259-02","37.5005","127.0552","1","2022-12-01"
"강남구","대치4-259-03","37.5005","127.0552","1","2022-12-01"
"강남구","대치4-260-00","37.4992","127.0536","1","2022-12-01"
"강남구","대치4-260-01","37.4992","127.0536","1","2022-12-01"
"강남구","대치4-260-02","37.4992","127.0536","1","2022-12-01"
"강남구","대치4-261-00","37.4995","127.0593","1","2022-12-01"
"강남구","대치4-261-01","37.4995","127.0593","1","2022-12-01"
"강남구","대치4-261-02","37.4995","127.0593","1","2022-12-01"
"강남구","대치4-262-00","37.5007","127.0587","1","2022-12-01"
"강남구","대치4-262-01","37.5007","127.0587","1","2022-12-01"
"강남구","대치4-262-02","37.5007","127.0587","1","2022-12-01"
"강남구","대치4-263-00","37.5036","127.0535","1","2022-12-01"
"강남구","대치4-263-01","37.5036","127.0535","1","2022-12-01"
"강남구","대치4-263-02","37.5036","127.0535","1","2022-12-01"
"강남구","대치4-264-00","37.4989","127.0607","1","2022-12-01"
"강남구","대치4-264-01","37.4989","127.0607","1","2022-12-01"
"강남구","대치4-264-02","37.4989","127.0607","1","2022-12-01"
"강남구","대치4-264-03","37.4989","127.0607","1","2022-12-01"
"강남구","대치4-264-04","37.4989","127.0607","1","2022-12-01"
"강남구","대치4-265-00","37.4992","127.0530","1","2022-12-01"
"강남구","대치4-265-01","37.4992","127.0530","1","2022-12-01"
"강남구","대치4-265-02","37.4992","127.0530","1","2022-12-01"
"강남구","대치4-265-03","37.4992","127.0530","1","2022-12-01"
"강남구","대치4-266-00","37.4978","127.0570","1","2022-12-01"
"강남구","대치4-266-01","37.4978","127.0570","1","2022-12-01"
"강남구","대치4-266-02","37.4978","127.0570","1","2022-12-01"
"강남구","대치4-266-03","37.4978","127.0570","1","2022-12-01"
"강남구","대치4-267-00","37.5044","127.0511","1","2022-12-01"
"강남구","대치4-267-01","37.5044","127.0511","1","2022-12-01"
"강남구","대치4-267-02","37.5044","127.0511","1","2022-12-01"
"강남구","대치4-267-03","37.5044","127.0511","1","2022-12-01"
"강남구","대치4-267-04","37.5044","127.0511","1","2022-12-01"
"강남구","대치4-268-00","37.4975","127.0562","1","2022-12-01"
"강남구","대치4-268-01","37.4975","127.0562","1","2022-12-01"
"강남구","대치4-268-02","37.4975","127.0562","1","2022-12-01"
"강남구","대치4-269-00","37.5000","127.0549","1","2022-12-01"
"강남구","대치4-269-01","37.5000","127.0549","1","2022-12-01"
"강남구","대치4-269-02","37.5000","127.0549","1","2022-12-01"
"강남구","대치4-270-00","37.5018","127.0524","1","2022-12-01"
"강남구","대치4-270-01","37.5018","127.0524","1","2022-12-01"
"강남구","대치4-270-02","37.5018","127.0524","1","2022-12-01"
"강남구","대치4-270-03","37.5018","127.0524","1","2022-12-01"
"강남구","대치4-270-04","37.5018","127.0524","1","2022-12-01"
"강남구","대치4-271-00","37.4991","127.0594","1","2022-12-01"
"강남구","대치4-272-00","37.5024","127.0520","1","2022-12-01"
"강남구","대치4-272-01","37.5024","127.0520","1","2022-12-01"
"강남구","대치4-272-02","37.5024","127.0520","1","2022-12-01"
"강남구","대치4-272-03","37.5024","127.0520","1","2022-12-01"
"강남구","대치4-273-00","37.5032","127.0565","1","2022-12-01"
"강남구","대치4-273-01","37.5032","127.0565","1","2022-12-01"
"강남구","대치4-273-02","37.5032","127.0565","1","2022-12-01"
"강남구","대치4-273-03","37.5032","127.0565","1","2022-12-01"
"강남구","대치4-273-04","37.5032","127.0565","1","2022-12-01"
"강남구","대치4-274-00","37.5018","127.0571","1","2022-12-01"
"강남구","대치4-274-01","37.5018","127.0571","1","2022-12-01"
"강남구","대치4-274-02","37.5018","127.0571","1","2022-12-01"
"강남구","대치4-274-03","37.5018","127.0571","1","2022-12-01"
"강남구","대치4-274-04","37.5018","127.0571","1","2022-12-01"
"강남구","대치4-275-00","37.4991","127.0561","1","2022-12-01"
"강남구","대치4-275-01","37.4991","127.0561","1","2022-12-01"
"강남구","대치4-275-02","37.4991","127.0561","1","2022-12-01"
"강남구","대치4-276-00","37.5029","127.0548","1","2022-12-01"
"강남구","대치4-276-01","37.5029","127.0548","1","2022-12-01"
"강남구","대치4-276-02","37.5029","127.0548","1","2022-12-01"
"강남구","대치4-277-00","37.5019","127.0588","1","2022-12-01"
"강남구","대치4-277-01","37.5019","127.0588","1","2022-12-01"
"강남구","대치4-277-02","37.5019","127.0588","1","2022-12-01"
"강남구","대치4-277-03","37.5019","127.0588","1","2022-12-01"
"강남구","대치4-278-00","37.4999","127.0572","1","2022-12-01"
"강남구","대치4-278-01","37.4999","127.0572","1","2022-12-01"
"강남구","대치4-278-02","37.4999","127.0572","1","2022-12-01"
"강남구","대치4-278-03","37.4999","127.0572","1","2022-12-01"
"강남구","대치4-279-00","37.5027","127.0514","1","2022-12-01"
"강남구","대치4-279-01","37.5027","127.0514","1","2022-12-01"
"강남구","대치4-279-02","37.5027","127.0514","1","2022-12-01"
"강남구","대치4-279-03","37.5027","127.0514","1","2022-12-01"
"강남구","대치4-280-00","37.4995","127.0571","1","2022-12-01"
"강남구","대치4-280-01","37.4995","127.0571","1","2022-12-01"
"강남구","대치4-280-02","37.4995","127.0571","1","2022-12-01"
"강남구","대치4-281-00","37.4991","127.0569","1","2022-12-01"
"강남구","대치4-281-01","37.4991","127.0569","1","2022-12-01"
"강남구","대치4-281-02","37.4991","127.0569","1","2022-12-01"
